LV ActivePower (kW),Wind Speed (miles/h),Temperature,Humidity,Pressure,Wind Speed (m/s)
12.43939972,7.855691871,41,81,29.87,3.511802673
164.9830348,9.261139477,41,81,29.87,4.140092929
243.0587006,10.19281684,41,81,29.87,4.556589285
618.8229675,13.16075689,41,81,29.87,5.883375009
293.1412303,10.80313542,41,81,29.87,4.829425653
202.6201375,10.01613343,41,87,29.87,4.477604866
277.6475678,10.88750827,41,87,29.87,4.867143631
311.1545919,11.06553176,41,87,29.87,4.946727117
301.1105347,11.08604675,41,87,29.87,4.955898126
373.5011292,11.6235817,41,93,29.87,5.196197351
665.0211589,13.39507102,43,87,29.87,5.988122622
713.8974813,13.56117817,43,87,29.87,6.062379042
661.0744629,13.33453971,43,87,29.87,5.961062749
770.7206421,13.70569266,45,93,29.81,6.126982689
633.1599731,13.10931776,45,87,29.81,5.860379696
916.1604411,14.61160832,45,87,29.81,6.531962554
910.1443684,14.4495221,45,93,29.81,6.459503651
991.6632081,14.67688696,45,93,29.81,6.56114467
1251.619954,15.9595484,50,88,29.64,7.13454469
1388.629028,16.53558963,50,88,29.64,7.392057737
2098.674032,19.23920946,45,93,29.81,8.600681941
2021.887695,18.6885518,45,93,29.81,8.354516347
2547.297038,21.73089539,45,93,29.81,9.714563372
2645.005697,22.45863075,45,93,29.81,10.03988965
2658.271321,22.43381607,45,93,29.81,10.02879651
2658.271321,22.43381607,45,87,29.81,10.02879651
2745.01766,22.88247369,45,87,29.81,10.22936408
2686.210287,22.31971231,45,93,29.81,9.977787653
2791.95638,22.70241858,45,93,29.81,10.14887238
3332.144694,25.25205521,45,93,29.81,11.28866005
3464.705729,26.51145252,45,93,29.81,11.85166009
3295.728272,24.68754808,45,93,29.81,11.0363032
3283.797038,25.74670206,45,93,29.81,11.50978661
3403.6757,25.67337514,46,87,29.81,11.4770066
3339.963054,25.60279166,46,87,29.81,11.44545301
3465.847331,27.24881555,46,87,29.81,12.18129031
3588.497721,30.77210727,46,87,29.81,13.75634003
3522.442627,27.26750833,46,87,29.78,12.18964672
3407.590332,25.97229768,46,87,29.78,11.61063671
3574.286052,28.79363083,46,87,29.78,12.87188339
3599.573649,30.19482799,46,87,29.75,13.49827353
3600.996013,30.38251466,46,87,29.75,13.58217684
3601.052978,30.87566963,46,87,29.75,13.80263647
3603.130371,32.7773148,46,87,29.75,14.65274652
3392.448731,26.46801119,45,87,29.75,11.83224011
3554.815023,29.92637197,45,87,29.75,13.37826315
3462.655355,27.11112375,45,87,29.75,12.11973667
3330.923991,26.5946439,45,87,29.75,11.8888499
3587.616374,30.13869556,43,93,29.75,13.47318013
3517.166748,28.03589682,43,93,29.75,12.53314654
3568.126302,29.53640606,43,93,29.75,13.20393308
3587.934326,30.77763964,43,93,29.75,13.75881322
3534.398275,29.09842854,43,93,29.78,13.00813993
3508.970378,28.68576558,43,93,29.75,12.82366339
3446.873372,28.88092383,43,93,29.75,12.91090679
3027.025065,28.23829553,43,87,29.75,12.62362671
1932.600993,26.23361706,41,93,29.75,11.72745673
1788.224325,29.45366199,41,93,29.75,13.16694323
572.4331055,30.91171476,41,93,29.75,13.81875006
362.1294047,28.15388818,41,93,29.75,12.58589331
360.0226644,30.53077133,41,93,29.78,13.64845339
378.6670329,31.95494853,41,93,29.75,14.28511651
401.8909403,35.70561222,41,93,29.75,15.96181043
834.1925659,35.77608903,41,93,29.75,15.99331633
1192.266357,36.0814172,41,87,29.75,16.12981001
531.0923462,32.75964315,41,87,29.75,14.6448466
808.6948954,34.81094659,41,87,29.75,15.56185977
922.285909,35.16354896,50,88,29.64,15.71948687
937.8375651,34.72508575,50,88,29.64,15.5234766
682.2788391,30.88763039,41,87,29.75,13.8079834
867.8178508,32.6031839,41,87,29.75,14.57490317
863.383443,32.29136902,41,87,29.78,14.43550968
620.5128988,32.71867004,41,87,29.78,14.62653001
426.6090698,31.03558129,41,87,29.78,13.87412326
426.6090698,31.03558129,39,93,29.78,13.87412326
549.1763814,33.48765514,39,93,29.78,14.97029654
549.1763814,33.48765514,39,93,29.81,14.97029654
538.2801717,35.26225662,39,93,29.81,15.76361307
414.6469421,33.36400482,39,87,29.81,14.91501999
343.1513672,29.18884612,39,87,29.84,13.04856014
342.8105062,29.77118844,39,87,29.84,13.30889002
114.6928813,22.29076611,39,87,29.84,9.964847566
0,5.196849201,36,87,30.05,2.323195616
0,6.556243753,37,81,30.07,2.930898349
0,5.737574341,39,75,30.07,2.564920982
0,3.963592871,39,75,30.07,1.77188162
0,4.40942926,41,70,30.07,1.971187989
0,3.81662828,41,70,30.05,1.706182678
0,6.264639169,43,49,30.05,2.800539652
0,5.991950224,43,49,30.05,2.678636988
0,5.528911961,45,49,30.02,2.471640706
0,1.34190639,43,57,30.02,0.599884838
0,4.981606443,43,57,30.02,2.226973653
0,3.900310653,43,61,30.02,1.743591984
0,4.201679493,45,57,29.99,1.878315687
0,5.720009891,43,61,30.02,2.557068983
1.373799493,7.861830478,43,61,30.02,3.514546871
193.7834787,10.72078459,41,65,29.99,4.792611599
629.8151856,14.06771076,41,65,29.99,6.288818995
909.1165567,15.56561559,39,70,29.99,6.958441258
1200.835673,16.59107922,39,70,29.99,7.41686376
1120.734823,15.20620865,37,75,29.99,6.797772249
1821.084676,17.95738961,37,75,29.99,8.027658145
2514.829997,21.24219338,39,70,29.99,9.496094387
2376.167318,20.54513574,39,70,29.99,9.184482257
2403.921712,20.42047991,39,70,29.99,9.128756205
1437.98466,15.91660447,39,70,29.96,7.115347068
1986.852661,18.75410848,39,70,29.96,8.383822759
2431.627604,20.81730229,39,70,29.96,9.30615139
2987.459391,22.79280346,39,70,29.96,10.18927797
3601.709391,26.52949751,39,75,29.96,11.85972691
992.2764892,27.29596174,39,75,29.93,12.20236651
2846.222331,27.04273331,37,81,29.93,12.08916346
1987.163655,27.28922119,39,75,29.93,12.19935322
862.2410735,29.33412043,39,75,29.9,13.11350346
2395.944994,28.87858927,45,87,29.75,12.90986315
3597.8597,29.61049457,46,81,29.75,13.23705355
3593.875325,29.75554416,46,76,29.75,13.30189641
3603.271973,32.31080065,46,81,29.72,14.44419638
3599.118978,29.36429612,46,81,29.7,13.12699318
3466.560954,27.37572344,46,81,29.7,12.23802312
3466.431722,27.41498279,48,76,29.67,12.25557359
3492.768066,27.34346705,46,87,29.67,12.22360325
2923.515706,24.31054204,46,87,29.67,10.8677667
2847.056966,24.24222627,46,87,29.67,10.83722687
2830.150065,23.57115096,46,93,29.64,10.53722986
2952.837402,23.813673,48,82,29.64,10.64564673
2920.078939,23.84648832,48,82,29.64,10.66031647
3310.815999,25.61801142,48,82,29.64,11.45225684
3443.020996,26.10048913,48,82,29.64,11.66794332
3422.04362,26.16984881,48,82,29.64,11.69894982
3582.81071,28.66206876,48,82,29.64,12.81306998
3444.664307,30.44721377,48,82,29.61,13.61109988
3450.090739,31.19229367,48,82,29.61,13.94417985
3438.56901,30.51073597,48,76,29.61,13.6394968
3381.438639,31.55546164,48,76,29.61,14.10653019
3387.097982,30.26780433,48,76,29.58,13.53089682
3505.256673,30.45594541,48,82,29.58,13.61500327
3523.031413,30.09423237,48,82,29.58,13.45330334
3428.304606,32.63665628,48,76,29.55,14.58986664
3436.555664,32.56958495,48,76,29.58,14.55988312
3476.590983,30.63260357,48,76,29.55,13.6939764
3596.430339,30.23383134,48,76,29.55,13.51570956
3577.907389,30.0762848,48,76,29.55,13.44528007
3401.443685,33.38184072,48,76,29.55,14.92299334
3424.721354,31.63408984,48,76,29.55,14.14168008
3571.955078,29.29101399,48,82,29.55,13.09423319
3601.597657,28.48861625,50,88,29.64,12.7355299
3585.102376,28.40963037,50,88,29.64,12.70022011
3548.201986,28.74738561,48,76,29.52,12.85120996
3596.190674,29.3196324,50,76,29.52,13.10702674
3455.524007,31.27695418,50,76,29.49,13.98202642
2985.671997,29.79431854,50,76,29.49,13.31923008
2904.361654,30.25608961,48,76,29.46,13.52565988
3551.213379,31.96324071,48,76,29.46,14.28882344
3555.385986,33.24037581,48,76,29.46,14.85975297
2775.016032,31.55332832,50,71,29.46,14.10557651
3569.045003,31.71262844,50,71,29.46,14.17678992
3583.333333,30.62103888,50,71,29.46,13.68880653
3554.146078,30.08036301,50,71,29.46,13.44710319
3462.094971,29.56637484,54,67,29.46,13.2173303
3543.592692,32.84627199,55,63,29.46,14.68357309
3559.70402,31.46231555,55,63,29.43,14.06489023
3561.618978,31.93805911,55,63,29.43,14.27756628
3463.211996,27.39838348,55,67,29.43,12.24815305
2663.953288,22.33431555,57,63,29.4,9.984315874
3442.785644,27.75987395,57,59,29.37,12.40975348
3489.061361,29.48940778,57,59,29.37,13.182923
3443.036947,27.40156141,57,59,29.34,12.24957371
3467.875651,27.31361133,59,55,29.34,12.21025657
3477.374023,33.63139417,57,59,29.32,15.03455353
3489.572673,33.03225912,57,59,29.32,14.76671664
3502.763346,31.09908786,57,55,29.29,13.90251319
3465.881022,28.47438918,57,55,29.29,12.72916984
3451.619954,28.81951218,55,58,29.26,12.88345337
3477.037028,30.21477376,55,58,29.26,13.50719007
3499.517578,36.73075693,55,58,29.23,16.42009036
3461.109945,41.76756255,55,63,29.23,18.67174021
3460.540283,42.93277627,54,72,29.23,19.19263649
3461.020752,41.0772725,52,71,29.2,18.36315346
3460.804037,40.44146011,54,67,29.2,18.07892036
3461.329671,43.52250056,52,76,29.17,19.4562664
3460.755046,46.41733985,52,76,29.17,20.75037321
3460.937012,46.52119375,52,76,29.14,20.79679998
3460.927978,46.16352972,52,76,29.14,20.63691012
3461.240316,43.30360992,52,76,29.11,19.35841369
3460.751383,41.34267787,54,67,29.08,18.48180008
3460.895264,42.06295803,54,67,29.08,18.80379359
3460.756348,39.6579557,54,67,29.05,17.72866313
3461.008382,37.2926166,54,67,29.05,16.67126369
3460.777669,43.50525487,55,63,29.02,19.4485569
3460.771647,46.65442621,59,55,28.99,20.85636012
3460.875325,44.79030955,57,59,28.99,20.02302679
3538.221273,38.72717877,50,88,29.64,17.3125693
3583.717041,42.52179082,50,88,29.64,19.00890986
3530.213216,30.06530109,55,63,28.97,13.44036992
3152.710693,26.11440258,55,67,28.97,11.67416318
2175.237345,20.61553148,55,67,28.94,9.215951918
991.7268676,14.87303968,55,67,28.91,6.648832639
613.7401632,12.77119453,55,67,28.91,5.709225337
613.7401632,12.77119453,52,88,28.91,5.709225337
1282.992167,15.68600764,55,72,28.88,7.012261231
1282.992167,15.68600764,48,93,28.91,7.012261231
3382.408284,29.37134955,46,81,28.94,13.13014634
3150.607015,29.64483876,43,87,28.97,13.25240675
2719.38501,24.8359548,43,81,28.97,11.10264683
2076.648397,20.55758575,43,76,28.99,9.1900479
2642.480632,26.48000038,43,81,29.02,11.83759975
2689.296956,27.15493773,43,81,29.05,12.13932324
2721.037028,28.29097484,41,81,29.08,12.64717643
2900.497721,30.12321555,41,81,29.11,13.46625996
2060.293945,28.08220179,41,81,29.14,12.55384668
565.7019857,21.67939367,41,81,29.2,9.691540081
1473.955973,17.31971912,41,81,29.2,7.742594401
1391.430054,18.77465157,39,81,29.23,8.393006326
280.2280826,17.38802956,39,81,29.23,7.773131849
664.0410157,22.1046716,39,81,29.23,9.881656011
1480.148254,22.84452632,39,87,29.32,10.21240012
2040.266317,20.13242445,39,87,29.34,8.999984106
1989.674683,18.88435502,39,87,29.37,8.442048073
2696.294027,23.22873799,39,87,29.37,10.38415782
2853.302327,25.2492364,39,87,29.4,11.28739993
2837.161051,24.93415685,41,81,29.4,11.146547
2754.916341,23.37564283,41,76,29.43,10.44983005
1943.545654,23.39290418,43,70,29.43,10.45754655
3488.782715,28.14889198,41,76,29.46,12.58365981
3570.969727,29.39088643,43,66,29.46,13.13888009
3417.575277,28.99508947,43,66,29.46,12.96194331
3508.903971,28.78505563,43,66,29.49,12.86804994
3488.242025,25.90069377,41,65,29.49,11.57862695
3012.431315,23.58360452,41,65,29.52,10.54279709
2558.758382,22.36842152,41,61,29.52,9.999562582
1892.570028,18.96971666,41,61,29.52,8.480208079
2105.588013,19.39707385,39,65,29.55,8.671253522
2057.493286,18.90199964,39,65,29.55,8.449935913
2108.841024,19.38608232,39,65,29.55,8.666339874
2301.192953,20.80630151,39,65,29.55,9.30123361
2134.741007,19.93216047,39,65,29.55,8.910458247
2436.787353,21.16146031,39,65,29.55,9.460003535
2163.107341,19.54343365,39,65,29.58,8.736682097
2108.952962,18.75572411,50,88,29.64,8.384545008
1842.0507,17.86296601,50,88,29.64,7.985447089
1643.430623,17.43756187,39,65,29.58,7.795274735
1279.641683,15.96595296,39,65,29.58,7.13740778
1590.164347,16.97859005,37,70,29.58,7.590096315
1266.15918,15.69879578,37,70,29.58,7.017978033
451.0084635,11.59175908,37,65,29.58,5.181971391
451.0084635,11.59175908,37,70,29.61,5.181971391
730.5876872,13.16056987,37,70,29.58,5.883291403
730.5876872,13.16056987,36,75,29.61,5.883291403
1145.154663,15.47036888,36,75,29.61,6.915862242
1481.083374,17.00223355,34,75,29.61,7.600665887
2022.802327,19.66430143,36,75,29.64,8.790714741
1708.937704,18.23151099,39,65,29.64,8.150201162
2317.645345,21.2947653,43,57,29.64,9.519596099
2483.032959,21.85156192,43,61,29.64,9.76850605
2249.279948,20.59010952,45,53,29.64,9.204587301
1662.873983,18.30953048,45,49,29.64,8.185078939
1376.091309,16.96754234,46,46,29.64,7.585157553
1504.536987,17.8143656,46,46,29.67,7.963720798
1423.997681,17.25629752,46,46,29.67,7.714242458
1097.578613,15.87595385,46,43,29.67,7.097174644
1487.997253,18.28304577,48,43,29.67,8.173239231
2350.07902,21.66979306,48,40,29.67,9.68724823
2229.690999,20.87318654,48,40,29.67,9.331133843
2565.118978,22.9333098,50,43,29.67,10.25208982
2883.465658,24.17804771,50,40,29.67,10.80853653
3267.037272,26.08583684,50,40,29.67,11.66139317
3525.09904,27.82194125,50,40,29.67,12.4375
2925.003255,24.7407728,50,43,29.67,11.06009674
2754.901286,23.97200388,50,43,29.7,10.71642685
2914.889974,24.42206804,48,46,29.7,10.9176232
3119.287028,25.36238159,46,50,29.7,11.33798027
3517.476644,28.18122374,46,53,29.7,12.59811338
3544.395996,27.78726924,45,57,29.7,12.42200025
3602.573649,29.2606072,45,61,29.67,13.08064016
3575.47404,27.69821626,45,53,29.67,12.38219007
3545.043376,28.71399572,45,57,29.67,12.83628337
3588.479004,29.4529317,45,53,29.67,13.16661676
3596.187988,31.682937,45,53,29.67,14.16351668
3568.603027,30.69029544,43,53,29.7,13.71976693
3589.411947,30.99023842,43,57,29.67,13.85385322
3604.291341,33.49966782,41,61,29.7,14.97566668
3604.234294,35.4443668,41,61,29.67,15.84502347
3604.183675,31.34031996,39,65,29.67,14.01035341
3603.993978,36.96691673,39,65,29.67,16.52566306
3603.885091,36.80090735,39,65,29.67,16.45145035
3604.123698,36.19803687,39,70,29.67,16.18194358
3604.155029,33.97732142,41,65,29.67,15.18919659
3604.256673,32.78113272,41,65,29.67,14.65445328
3604.240071,32.45716437,50,88,29.64,14.50962671
3604.317383,32.93606381,50,88,29.64,14.72371356
3604.100586,35.22644399,39,65,29.67,15.74760342
3604.095622,35.35474067,39,70,29.67,15.80495707
3604.29598,34.84869909,37,70,29.67,15.57873662
3603.420329,41.57840603,39,65,29.67,18.58717982
3603.22998,45.1175198,43,53,29.67,20.16930262
3603.22998,45.1175198,43,46,29.67,20.16930262
3603.206299,42.65565616,43,46,29.67,19.06875292
3603.206299,42.65565616,43,49,29.64,19.06875292
3600.254964,43.18320864,43,49,29.67,19.30458959
3476.52832,41.09133529,43,46,29.64,18.36944008
3461.447591,40.57176994,43,46,29.64,18.13717397
3461.478353,37.80261548,45,43,29.64,16.89925321
3463.380697,35.44421818,45,46,29.67,15.84495703
3461.251058,35.67562141,46,43,29.64,15.94840336
3464.535319,37.45529517,48,43,29.64,16.7439874
3460.948975,35.00440529,50,40,29.64,15.6483434
3462.402995,32.54554607,50,40,29.64,14.5491368
3446.634603,30.58582929,52,41,29.64,13.67306646
3459.927327,33.92080144,52,47,29.64,15.16392994
3475.838297,32.8866122,54,41,29.64,14.70160675
3274.444417,27.71276332,54,41,29.61,12.38869318
3461.975993,27.7338504,54,44,29.61,12.39811993
3285.083984,26.09701395,55,44,29.61,11.66638978
3379.198649,30.0269598,57,44,29.58,13.42322986
3461.999024,35.25171448,57,48,29.58,15.75890032
3461.409017,39.09239898,55,51,29.58,17.47583707
3461.310303,42.37065419,55,47,29.58,18.94134585
3461.383707,40.89361991,55,47,29.58,18.28105354
3461.401612,35.51679062,55,47,29.58,15.87739976
3460.969645,38.7556656,55,47,29.55,17.32530403
3461.226969,38.5874397,54,47,29.55,17.25010045
3461.318929,39.21104386,54,51,29.55,17.52887599
3461.209961,37.19448922,55,44,29.55,16.6273969
3461.603027,36.78783583,55,47,29.55,16.44560687
3461.321615,38.44637088,54,51,29.55,17.18703715
3461.327311,37.37949789,54,54,29.52,16.71010304
3461.062418,38.52964402,54,51,29.52,17.22426351
3461.161621,40.71724336,54,51,29.52,18.2022063
3460.98763,42.46417432,54,58,29.52,18.98315302
3461.237712,42.15844651,54,58,29.49,18.84648069
3460.97933,44.65004567,54,62,29.49,19.96032333
3460.928629,44.32678487,54,58,29.49,19.81581306
3461.07666,46.91193549,54,62,29.49,20.97147688
3460.697998,49.08212413,55,63,29.49,21.9416364
3256.197428,35.27758872,55,67,29.49,15.77046712
1964.111694,19.34764857,55,72,29.49,8.649158478
2440.821045,21.63599997,55,72,29.49,9.672141394
3516.316406,29.29330375,55,72,29.49,13.0952568
3348.448405,26.58795522,50,88,29.64,11.8858598
3110.315918,24.86351363,50,88,29.64,11.11496671
3419.733643,28.06857845,55,72,29.49,12.54775651
3551.079345,28.28820936,46,81,29.55,12.64594015
3599.943034,30.10008618,43,87,29.58,13.45592022
3574.710612,29.76174144,43,93,29.58,13.30466684
3512.946696,30.14308734,43,93,29.58,13.47514343
3512.946696,30.14308734,41,93,29.61,13.47514343
3017.387939,24.51270892,41,93,29.61,10.95814323
3017.387939,24.51270892,41,100,29.61,10.95814323
2476.014323,22.0009528,41,93,29.61,9.835289636
2306.295003,21.23575291,43,93,29.61,9.493215244
2228.686971,20.09331159,43,93,29.61,8.982499123
2900.246989,23.30510985,43,93,29.61,10.41829904
2973.444743,24.42865999,43,93,29.61,10.92057006
3139.554688,24.41245676,43,93,29.61,10.91332658
3442.682617,29.06926687,45,87,29.61,12.99510352
3473.803304,31.99669817,45,87,29.61,14.30378024
3474.648356,31.13228431,45,87,29.61,13.91735331
3479.27002,30.62448419,45,93,29.58,13.69034672
3448.567708,26.86659639,45,93,29.55,12.01042334
3506.135661,29.3834227,45,93,29.55,13.13554351
3491.141683,33.60762268,45,93,29.52,15.02392674
3597.636719,30.42706677,46,87,29.52,13.60209338
3577.128418,32.38979508,46,93,29.52,14.47950999
3501.698324,32.68242365,46,93,29.49,14.61032645
3468.305664,33.12635954,46,93,29.46,14.80878322
3474.703044,32.01641993,46,100,29.46,14.31259664
3580.232015,30.26791598,48,93,29.46,13.53094673
3488.3243,30.93821547,48,93,29.43,13.83059692
3550.783366,28.74270298,48,93,29.43,12.84911664
3478.190999,26.82912048,50,87,29.4,11.99367014
3129.850423,24.74863974,50,87,29.4,11.06361357
3303.174642,26.05071681,50,87,29.37,11.64569314
3276.407959,25.66205578,50,87,29.37,11.4719464
3016.764649,24.66771396,50,87,29.37,11.02743657
3062.975668,24.58462714,50,87,29.34,10.9902935
2613.599691,22.68867151,50,82,29.34,10.1427269
1981.461344,20.26194139,50,82,29.32,9.057883263
2013.400024,20.54363886,50,82,29.32,9.183813095
2871.776042,23.95160231,50,82,29.32,10.70730655
3167.128337,25.28373062,50,82,29.29,11.3028202
3497.47168,27.49178416,50,82,29.29,12.28990682
3376.493327,26.22079939,50,82,29.29,11.72172673
2467.780314,22.03682942,50,82,29.26,9.851327895
1595.167358,18.37905051,48,87,29.26,8.216157119
1186.491333,16.28080496,50,76,29.23,7.278158983
984.764506,15.20434414,50,76,29.2,6.796938737
326.8583171,11.03839158,48,82,29.2,4.934594393
15.01384766,6.603951724,50,76,29.2,2.952225685
0,3.703972152,50,88,29.64,1.655820966
54.70408503,7.222814579,54,67,29.2,3.228881677
134.7602285,7.991210175,52,71,29.2,3.572384675
239.5910034,9.645142256,46,87,29.2,4.311757247
548.6756948,12.74981909,46,87,29.17,5.699669679
261.4844666,10.35688686,46,87,29.17,4.629935026
222.3140106,10.04308001,46,87,29.17,4.489651044
222.3140106,10.04308001,45,93,29.17,4.489651044
368.2473653,11.54755259,46,93,29.17,5.162209352
103.9862379,8.497587564,46,93,29.17,3.798755248
314.2205213,10.60502289,46,93,29.17,4.740861575
187.5170899,9.96510069,46,93,29.17,4.454791228
111.7944413,8.758260719,48,87,29.17,3.915286382
290.364268,10.89204939,48,87,29.17,4.869173686
143.9077657,9.025964203,48,87,29.17,4.034960349
723.9707439,13.33559961,50,87,29.17,5.961536566
997.8485515,15.51068493,50,87,29.17,6.933885098
771.3288167,14.38378586,48,93,29.2,6.430116971
1158.463277,16.32312951,50,87,29.2,7.297079722
1316.264323,16.09179705,48,93,29.17,7.193665028
1396.689006,15.4825917,46,87,29.17,6.921326319
1460.668335,16.53578199,45,87,29.2,7.392143726
1499.482951,16.87237386,45,87,29.2,7.542613506
1326.381999,15.79416764,43,93,29.2,7.060612996
674.3240763,13.01001172,43,93,29.2,5.815985998
1249.564839,15.73682456,43,93,29.23,7.03497839
2804.08667,23.1170406,45,87,29.26,10.3342247
